bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,title_clean,authors_clean,publisher_clean,combined_text
10370,Where the Red Fern Grows with Connections,Wilson Rawls/Rafe Martin/Borden Deal/Kemp P. Battle/Robert Bethke/Harold Courlander/Maya Angelou/Nicholasa Mohr/Dick Perry/John R. Erickson,4.37,0030547741,9780030547744,eng,288,121,5,9/1/1998,Holt McDougal,where the red fern grows with connections,wilson rawls rafe martin borden deal kemp p battle robert bethke harold courlander maya angelou nicholasa mohr dick perry john r erickson,holt mcdougal,where the red fern grows with connections wilson rawls rafe martin borden deal kemp p battle robert bethke harold courlander maya angelou nicholasa mohr dick perry john r erickson holt mcdougal
10372,Summer of the Monkeys,Wilson Rawls,4.03,0440415802,9780440415800,eng,288,11150,794,12/29/1998,Yearling,summer of the monkeys,wilson rawls,yearling,summer of the monkeys wilson rawls yearling
10382,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,3.88,0307383415,9780307383419,en-US,442,1225,181,1/9/2007,Crown,dreams from my father a story of race and inheritance,barack obama,crown,dreams from my father a story of race and inheritance barack obama crown
10403,Doctor Who: Cat's Cradle-Time's Crucible,Marc Platt,3.22,0426203658,9780426203650,eng,275,589,40,2/20/1992,Virgin Publishing,doctor who cat s cradle time s crucible,marc platt,virgin publishing,doctor who cat s cradle time s crucible marc platt virgin publishing
10404,Doctor Who: Cat's Cradle-Witch Mark,Andrew    Hunt,3.22,0426203682,9780426203681,eng,256,399,25,6/18/1992,Virgin Publishing,doctor who cat s cradle witch mark,andrew hunt,virgin publishing,doctor who cat s cradle witch mark andrew hunt virgin publishing
10405,Doctor Who: Cat's Cradle-Warhead,Andrew Cartmel,3.51,0426203674,9780426203674,eng,262,410,34,4/16/1992,Virgin Publishing,doctor who cat s cradle warhead,andrew cartmel,virgin publishing,doctor who cat s cradle warhead andrew cartmel virgin publishing
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt/Liz Tuccillo,3.66,141694740X,9781416947400,eng,208,52688,2463,12/26/2006,Gallery Books,he s just not that into you the no excuses truth to understanding guys,greg behrendt liz tuccillo,gallery books,he s just not that into you the no excuses truth to understanding guys greg behrendt liz tuccillo gallery books
10414,Do Not Open This Book,Michaela Muntean/Pascal Lemaître,3.9,0439698391,9780439698399,eng,40,547,185,3/1/2006,Scholastic Press,do not open this book,michaela muntean pascal lemaître,scholastic press,do not open this book michaela muntean pascal lemaître scholastic press
10416,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,3.78,1558322450,9781558322455,en-US,520,5695,87,12/21/2004,Harvard Common Press,not your mother s slow cooker cookbook,beth hensperger julie kaufmann,harvard common press,not your mother s slow cooker cookbook beth hensperger julie kaufmann harvard common press
10417,Hands Are Not for Hitting (Ages 4-7),Martine Agassi/Marieka Heinlen,4.04,1575420775,9781575420776,eng,35,309,45,2/1/2001,Free Spirit Publishing,hands are not for hitting ages 4 7,martine agassi marieka heinlen,free spirit publishing,hands are not for hitting ages 4 7 martine agassi marieka heinlen free spirit publishing
10420,Not So Big House,Sarah Susanka/Kira Obolensky,4.07,1561583766,9781561583768,eng,208,1327,149,4/20/2001,Taunton Press,not so big house,sarah susanka kira obolensky,taunton press,not so big house sarah susanka kira obolensky taunton press
10421,Rodinsky's Room,Rachel Lichtenstein/Iain Sinclair,3.85,1862073295,9781862073296,eng,362,199,19,2/1/2000,Granta UK,rodinsky s room,rachel lichtenstein iain sinclair,granta uk,rodinsky s room rachel lichtenstein iain sinclair granta uk
10427,The Rough Guide to Cuba 3,Fiona McAuslan/Matthew  Norman,3.82,1843534096,9781843534099,eng,640,7,1,6/20/2005,Rough Guides,the rough guide to cuba 3,fiona mcauslan matthew norman,rough guides,the rough guide to cuba 3 fiona mcauslan matthew norman rough guides
10429,Cuba: A New History,Richard Gott,4.06,0300111142,9780300111149,en-GB,384,311,39,11/11/2005,Yale University Press,cuba a new history,richard gott,yale university press,cuba a new history richard gott yale university press
10431,Cuba 15,Nancy Osa,3.45,0385732333,9780385732338,eng,304,1054,145,3/8/2005,Ember,cuba 15,nancy osa,ember,cuba 15 nancy osa ember
10433,Cuba (Jake Grafton #7),Stephen Coonts,3.82,0312971397,9780312971397,eng,461,1452,63,5/15/2000,St. Martin's Paperbacks,cuba jake grafton 7,stephen coonts,st martin s paperbacks,cuba jake grafton 7 stephen coonts st martin s paperbacks
10441,The Memory Keeper's Daughter,Kim Edwards,3.67,0143037145,9780143037149,eng,401,535636,17550,5/30/2006,Penguin Books,the memory keeper s daughter,kim edwards,penguin books,the memory keeper s daughter kim edwards penguin books
10445,Too Far to Go: The Maples Stories,John Updike,4.02,0449200167,9780449200162,eng,256,361,35,6/12/1982,Fawcett Books,too far to go the maples stories,john updike,fawcett books,too far to go the maples stories john updike fawcett books
10456,Far to Go (Margaret Thursday  #2),Noel Streatfeild,3.81,0440424941,9780440424949,eng,161,167,9,2/1/1986,Yearling,far to go margaret thursday 2,noel streatfeild,yearling,far to go margaret thursday 2 noel streatfeild yearling
10460,The Children on the Top Floor,Noel Streatfeild,3.79,0440412242,9780440412243,en-GB,180,148,17,7/1/1985,Yearling,the children on the top floor,noel streatfeild,yearling,the children on the top floor noel streatfeild yearling
10461,Desolation Angels,Jack Kerouac/Joyce Johnson,3.93,1573225053,9781573225052,eng,432,9646,273,9/1/1995,Riverhead Books,desolation angels,jack kerouac joyce johnson,riverhead books,desolation angels jack kerouac joyce johnson riverhead books
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,4.41,1556434308,9781556434303,en-US,784,2948,144,11/5/2002,North Atlantic Books,healing with whole foods asian traditions and modern nutrition,paul pitchford,north atlantic books,healing with whole foods asian traditions and modern nutrition paul pitchford north atlantic books
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,4.2,0140250328,9780140250329,eng,464,212,18,7/1/1999,Penguin Books,the new whole foods encyclopedia a comprehensive resource for healthy eating,rebecca wood paul pitchford,penguin books,the new whole foods encyclopedia a comprehensive resource for healthy eating rebecca wood paul pitchford penguin books
10474,The Discomfort Zone: A Personal Journey,Jonathan Franzen,3.4,1598870548,9781598870541,en-US,6,43,15,8/28/2006,HighBridge Company,the discomfort zone a personal journey,jonathan franzen,highbridge company,the discomfort zone a personal journey jonathan franzen highbridge company
10476,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,Eugene Linden,3.93,0452280680,9780452280687,eng,224,363,50,8/1/2000,Plume,the parrot s lament and other true tales of animal intrigue intelligence and ingenuity,eugene linden,plume,the parrot s lament and other true tales of animal intrigue intelligence and ingenuity eugene linden plume
10490,Postscript to the Name of the Rose,Umberto Eco,4.05,015173156X,9780151731565,eng,84,661,34,1/1/1984,Houghton Mifflin Harcourt P,postscript to the name of the rose,umberto eco,houghton mifflin harcourt p,postscript to the name of the rose umberto eco houghton mifflin harcourt p
10495,El nombre de la rosa,Umberto Eco,4.12,8497592581,9788497592581,spa,782,158,11,2/28/2006,DeBolsillo,el nombre de la rosa,umberto eco,debolsillo,el nombre de la rosa umberto eco debolsillo
10500,Baby Names for Dummies,Margaret  Rose/Heather Rose Jones,3.32,0764543407,9780764543401,eng,364,13,7,5/1/2005,For Dummies,baby names for dummies,margaret rose heather rose jones,for dummies,baby names for dummies margaret rose heather rose jones for dummies
10503,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,3.35,0156030438,9780156030434,eng,480,8263,624,6/5/2006,Mariner Books,the mysterious flame of queen loana,umberto eco geoffrey brock,mariner books,the mysterious flame of queen loana umberto eco geoffrey brock mariner books
10505,History of Beauty,Umberto Eco/Girolamo De Michele/Alastair McEwen/Agnolo di Cosimo Bronzino,3.78,0847826465,9780847826469,eng,432,47625,186,11/13/2004,Rizzoli,history of beauty,umberto eco girolamo de michele alastair mcewen agnolo di cosimo bronzino,rizzoli,history of beauty umberto eco girolamo de michele alastair mcewen agnolo di cosimo bronzino rizzoli
10507,Baudolino,Umberto Eco/William Weaver/R.C.S. Libri,3.74,0156029065,9780156029063,eng,527,16116,698,10/6/2003,Harcourt,baudolino,umberto eco william weaver r c s libri,harcourt,baudolino umberto eco william weaver r c s libri harcourt
10514,Travels in Hyperreality,Umberto Eco/John Radziewicz/William Weaver,3.89,0156913216,9780156913218,eng,324,2021,78,5/27/1990,Mariner Books,travels in hyperreality,umberto eco john radziewicz william weaver,mariner books,travels in hyperreality umberto eco john radziewicz william weaver mariner books
10517,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,3.85,015600125X,9780156001250,eng,256,218,26,9/15/1995,Mariner Books,how to travel with a salmon and other essays,umberto eco william weaver,mariner books,how to travel with a salmon and other essays umberto eco william weaver mariner books
10518,A Theory of Semiotics,Umberto Eco,4.01,0253202175,9780253202178,eng,368,1035,34,2/1/1978,Indiana University Press,a theory of semiotics,umberto eco,indiana university press,a theory of semiotics umberto eco indiana university press
10519,Art and Beauty in the Middle Ages,Umberto Eco/Hugh Bredin,3.99,0300093047,9780300093049,en-US,144,994,35,2/8/2002,Yale University Press,art and beauty in the middle ages,umberto eco hugh bredin,yale university press,art and beauty in the middle ages umberto eco hugh bredin yale university press
10525,Mouse or Rat?: Translation as Negotiation,Umberto Eco,3.8,0753817985,9780753817988,eng,208,311,27,9/28/2004,Orion Publishing Co.,mouse or rat translation as negotiation,umberto eco,orion publishing co,mouse or rat translation as negotiation umberto eco orion publishing co
10528,The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,4.06,025320318X,9780253203182,eng,288,224,5,7/22/1979,Indiana University Press,the role of the reader explorations in the semiotics of texts,umberto eco,indiana university press,the role of the reader explorations in the semiotics of texts umberto eco indiana university press
10529,Libraries,Candida Höfer/Umberto Eco,4.28,3829601867,9783829601863,eng,271,303,44,8/20/2014,Schirmer/Mosel,libraries,candida höfer umberto eco,schirmer mosel,libraries candida höfer umberto eco schirmer mosel
10534,The Art of War,Sun Tzu/Thomas Cleary/Pulat Otkan/Giray Fidan,3.97,1590302257,9781590302255,eng,273,235924,5869,1/11/2005,Shambhala,the art of war,sun tzu thomas cleary pulat otkan giray fidan,shambhala,the art of war sun tzu thomas cleary pulat otkan giray fidan shambhala
10536,Sun Tzu: The Art of War for Managers; 50 Strategic Rules,Sun Tzu/Gerald A. Michaelson,3.8,1580624596,9781580624596,eng,224,316,12,1/1/2001,Adams Media,sun tzu the art of war for managers 50 strategic rules,sun tzu gerald a michaelson,adams media,sun tzu the art of war for managers 50 strategic rules sun tzu gerald a michaelson adams media
10537,The Art of War,Sun Tzu/Ralph D. Sawyer,3.97,1402561016,9781402561016,eng,5,72,22,6/1/2003,Recorded Books  Inc.,the art of war,sun tzu ralph d sawyer,recorded books inc,the art of war sun tzu ralph d sawyer recorded books inc
10539,The Lost Continent:  Travels in Small-town America,Bill Bryson,3.83,0552998087,9780552998086,eng,379,729,78,1/2/1999,Black Swan,the lost continent travels in small town america,bill bryson,black swan,the lost continent travels in small town america bill bryson black swan
10541,Made in America: An Informal History of the English Language in the United States,Bill Bryson,3.91,0380713810,9780380713813,eng,364,10836,613,10/23/2001,Avon Books,made in america an informal history of the english language in the united states,bill bryson,avon books,made in america an informal history of the english language in the united states bill bryson avon books
10545,Ulysses,James Joyce/Declan Kiberd,3.73,0141182806,9780141182803,en-US,933,1517,235,3/30/2000,Penguin Books Ltd,ulysses,james joyce declan kiberd,penguin books ltd,ulysses james joyce declan kiberd penguin books ltd
10546,The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario/Iacopo Bruno/Leah D. Janeczko,4.0,043977439X,9780439774390,eng,272,1693,76,7/1/2006,Scholastic Inc.,the long lost map ulysses moore 2,pierdomenico baccalario iacopo bruno leah d janeczko,scholastic inc,the long lost map ulysses moore 2 pierdomenico baccalario iacopo bruno leah d janeczko scholastic inc
10552,The Wicked Wit of Charles Dickens,Shelley Klein/Charles Dickens,3.55,1854790471,9781854790477,eng,162,30,6,9/1/2002,Michael O'Mara,the wicked wit of charles dickens,shelley klein charles dickens,michael o mara,the wicked wit of charles dickens shelley klein charles dickens michael o mara
10559,The Three Musketeers,Alexandre Dumas/Barbara T. Cooper,4.07,1593081480,9781593081485,eng,761,1149,147,11/25/2004,Barnes  Noble Classics,the three musketeers,alexandre dumas barbara t cooper,barnes noble classics,the three musketeers alexandre dumas barbara t cooper barnes noble classics
10561,The Three Musketeers,Alexandre Dumas/Michael Page,4.07,1596009705,9781596009707,eng,24,54,11,7/25/2005,Brilliance Audio,the three musketeers,alexandre dumas michael page,brilliance audio,the three musketeers alexandre dumas michael page brilliance audio
10562,The Three Musketeers (Great Illustrated Classics),Malvina G. Vogel/Alexandre Dumas,4.08,1577658035,9781577658030,eng,236,1379,56,12/3/2005,Baronet Books,the three musketeers great illustrated classics,malvina g vogel alexandre dumas,baronet books,the three musketeers great illustrated classics malvina g vogel alexandre dumas baronet books
